Year,Farmers Market,Borough ,Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round ,Stellar Cooking Deomonstrations,Food Activities for Kids,,,
2020,Goodhue Center Go!Healthy Farm Stand,Staten Island,301 Prospect Ave,501,40.638983,-74.097422,Tuesday,11am-2pm,07/06/2020-11/20/2020,Yes,No,No,No,,,
2020,St. George Greenmarket,Staten Island,Hyatt St & St Marks Pl,501,40.641586,-74.0779,Saturday,"8am - 2pm
-1pm (winter)
",Year-Round,Yes,Yes,No,No,,,
2020,Staten Island Mall Greenmarket,Staten Island,Marsh Ave & Ring Rd,502,40.583804,-74.161245,Saturday,"9am - 2pm
-1pm (winter)",Year-Round,Yes,Yes,No,No,,,
2020,The Laurelton Farmers Market,Queens,"241st and 144st Road, Laurelton NY ",413,40.668918,-73.751335,Saturday-Sunday ,10am-2pm,8/15/2020-10/31/20,Yes,No,No,No,,,
2023,Harvest Home East Harlem Farmers Market,Manhattan,E. 104th St. & 3rd Ave.,111,40.7903,-73.945635,Thursday,8AM - 3PM,6/15/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.7903, -73.945635)",10029
2023,Seeds in the Middle - Flatbush - Hillel Plaza Farm Stand,Brooklyn,Flatbush/Nostrand Triangle,314,40.63262,-73.947439,Wednesday,4PM - 7PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.63262, -73.947439)",11210
2023,Morris Heights Farmstand,Bronx,University Ave. and W. 179th St.,205,40.854567,-73.91121,Wednesday,11AM - 3PM,3/27/23 0:00,11/29/23 0:00,Yes,Yes,No,No,"(40.854567, 40.854567)",10453
2023,170 Farm Stand,Bronx,1406 Townsend Ave.,204,40.840138,-73.916591,Wednesday,2PM - 6PM,7/12/23 0:00,11/22/23 0:00,Yes,Yes,No,Yes,"(40.840138, -73.916591)",10452
2023,JBOLC Garden Community Farmers Market,Bronx,Sedgwick Ave. & Goulden Ave.,207,40.882647,-73.886562,Saturday,10AM - 3PM,6/17/23 0:00,10/28/23 0:00,Yes,Yes,No,No,"(40.882647, -73.886562)",10468
2023,Perez Farm Stand,Queens,"134-20 Jamaica Ave., by the Axel Building",409,40.70236,-73.818531,Wednesday,10AM - 4PM,6/14/23 0:00,11/1/23 0:00,Yes,Yes,No,No,"(40.70236, -73.818531)",11418
2023,7th Ave Sunset Park Greenmarket,Brooklyn,7th Ave. & 44th St.,307,40.645841,-74.002402,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.645841, -74.002402)",11232
2023,PS 11 Farm Market,Manhattan,320 W. 21st St.,104,40.744349,-74.000253,Wednesday,8AM - 10AM,6/7/23 0:00,11/1/23 0:00,No,No,No,No,"(40.744349, -74.000253)",10011
2023,Astor Place Greenmarket,Manhattan,E. 8th St. & Lafayette,102,40.72982,-73.991023,Tuesday,8AM - 5PM,6/6/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.72982, -73.991023)",10003
2023,Fresh Vibes Market at Emblem Health,Brooklyn,101 Pennsylvania Ave.,305,40.675209,-73.896508,Wednesday (2nd and 3rd),11AM - 2:30PM,,,Yes,Yes,No,No,"(40.675209, -73.896508)",11207
2023,Seeds in the Middle East Flatbush Farm Stand 2,Brooklyn,4801 Ave. D (PS 208),317,40.642031,-73.931151,Friday,2PM - 4PM,,,Yes,Yes,No,No,"(40.642031, -73.931151)",11203
2023,Tribeca Greenmarket,Manhattan,Greenwich & Chambers streets,101,40.716303,-74.010966,Wednesday & Saturday,8AM - 2PM,4/5/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.716303, -74.010966)",10013
2023,Eastern Parkway Farm Stand,Brooklyn,1420 Eastern Parkway,316,40.668787,-73.921582,Saturday,10AM - 2PM,,,TBD,No,No,No,"(40.668787, -73.921582)",11233
2023,Brownsville Pitkin Farmstand,Brooklyn,Pitkin Ave. bet Thomas Boyland and Amboy St.,316,40.669234,-73.913698,Saturday,9AM - 2PM,7/8/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.669234, -73.913698)",11212
2023,Ditmars Park Farmstand,Queens,Steinway St. bet Ditmars Blvd. & 23rd Ave.,401,40.772854,-73.906061,Saturday,9:30AM - 2PM,,,Yes,Yes,No,No,"(40.772854, -73.906061)",11105
2023,Carroll Gardens Greenmarket,Brooklyn,Smith & Carroll Sts.,306,40.680761,-73.99552,Sunday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.680761, -73.99552)",11231
2023,Fort Washington Greenmarket,Manhattan,168th St. & Ft. Washington Ave.,112,40.842296,-73.942027,Tuesday,8AM - 4PM,6/6/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.842296, -73.942027)",10032
2023,Bissel Gardens Farmers Market,Bronx,Baychester Ave. & E. 241st St.,212,40.90152,-73.846937,Saturday,10AM - 4PM,7/8/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.90152, -73.846937)",10466
2023,NYP Youth Market - Brooklyn,Brooklyn,249 7th Ave.,306,40.669218,-73.979629,Tuesday,9AM - 3PM,7/11/23 0:00,8/22/23 0:00,No,No,No,No,"(40.669218, -73.979629)",11215
2023,QueensVillage Farmers Market,Queens,QueensVillage Long Island Railroad Commuter Parking Lot - Amboy Ln. & Springfield Blvd.,413,40.717978,-73.735337,Sunday,11AM - 4PM,,,TBD,No,No,No,"(40.717978, -73.735337)",11428
2023,Uptown Good Food Farm Stand,Manhattan,330 St. Nicholas Ave. (St. Nicholas Miracle Garden),110,40.81172,-73.951795,Thursday,4PM - 7PM,6/22/23 0:00,10/26/23 0:00,Yes,Yes,No,No,"(40.81172, -73.951795)",10027
2023,Bronx Park East Farmers Market,Bronx,2222 Bronx Park E. (near Bradley Playground),211,40.851713,-73.867786,Sunday,9AM - 4PM,6/18/23 0:00,11/12/23 0:00,Yes,Yes,No,No,"(40.851713, -73.867786)",10462
2023,Far Rock Farm Stand,Queens,45-55 Beach Channel Dr.,414,40.595572,-73.777001,Saturday,10AM - 2PM,7/8/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.595572, -73.777001)",11691
2023,Lincoln Hospital Greenmarket,Bronx,E. 149th St. bet Park & Morris Aves,201,40.818013,-73.925185,Tuesdays & Fridays,8AM - 3PM,6/23/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.818013, -73.925185)",10451
2023,Tompkins Square Greenmarket,Manhattan,7th St. & Ave. A,103,40.726054,-73.983534,Sunday,9AM - 4PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.726054, -73.983534)",10009
2023,Fresh Vibes Market at Medgar Evers College,Brooklyn,1630 Bedford Ave.,309,40.666799,-73.956679,Monday (1st and 3rd),10AM - 2PM,,,Yes,Yes,No,No,"(40.666799, -73.956679)",11225
2023,Harvest Home St. Mary's Park Farm Stand,Bronx,E. 149th St. & Eagle Ave. (St. Mary's Park),201,40.8139,-73.911812,Thursday,8AM - 3PM,7/6/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.8139, -73.911812)",10455
2023,Children's Aid Society Go!Healthy Food Box + Famstand - Goodhue Center,Staten Island,304 Prospect Ave.,501,40.638936,-74.097966,Tuesday,1PM - 3:30PM,7/11/23 0:00,11/14/23 0:00,Yes,Yes,No,No,"(40.638936, -74.097966)",10301
2023,New Roots Farm Stand,Bronx,670 Grand Concourse,204,40.821447,-73.925492,Saturday,10AM - 3PM,7/8/23 0:00,10/28/23 0:00,Yes,Yes,No,No,"(40.821447, -73.925492)",10451
2023,PS 57 Farmstand,Manhattan,115th St. & 3rd Ave. (SW corner),111,40.797577,-73.94128,Wednesday,9:30AM - 3PM,6/21/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.797577, -73.94128)",10029
2023,Inwood Park Greenmarket,Manhattan,Isham St bet Seaman Ave. & Cooper St.,112,40.869001,-73.920896,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.869001, -73.920896)",10034
2023,Staten Island Mall Greenmarket,Staten Island,Marsh Ave. & Ring Road,502,40.583804,-74.161245,Saturday,8AM - 2PM,6/10/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.583804, -74.161245)",10314
2023,Gouverneur Health Farmstand,Manhattan,Madison St. bet Clinton & Jefferson Sts.,103,40.712905,-73.986928,Thursday,9AM - 2PM,7/6/23 0:00,11/16/23 0:00,Yes,Yes,No,Yes,"(40.712905, -73.986928)",10002
2023,Rockaway Market @ Beach 60th,Queens,Rockaway Freeway & Beach 60th St.,414,40.592902,-73.789051,Saturday,10AM - 1PM,6/10/23 0:00,10/28/23 0:00,No,No,No,No,"(40.592902, -73.789051)",11692
2023,Kensington Farmstand,Brooklyn,McDonald Ave. & Albermarle Road,312,40.64511,-73.979882,Saturday,8:30AM - 3PM,,,Yes,Yes,No,No,"(40.64511, -73.979882)",11218
2023,Rockaway Youth Task Force Youth Market,Queens,310 Beach 58th St.,414,40.594492,-73.788077,Saturday,9AM - 3PM,,,Yes,No,No,No,"(40.594492, -73.788077)",11692
2023,Poe Park Greenmarket,Bronx,E. 192nd St. bet Grand Concourse & Valentine,207,40.86431,-73.895379,Tuesday,8AM - 3PM,6/27/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.86431, -73.895379)",10458
2023,175th Street Greenmarket,Manhattan,W. 175th St. bet. Wadsworth Ave. & Broadway,112,40.845948,-73.937811,Thursday,8AM - 4PM,6/29/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.845948, -73.937811)",10033
2023,Harvest Home Lenox Avenue Farm Stand,Manhattan,Lenox Ave. bet. W. 117 & 118 Sts.,110,40.802699,-73.949186,Saturday,8AM - 3PM,6/24/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.802699, -73.949186)",10026
2023,82nd Street Greenmarket,Manhattan,E. 82nd St. bet 1st & York Aves,108,40.774292,-73.951262,Saturday,9AM - 2:30PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.774292, -73.951262)",10028
2023,Fulton Stall Market (indoor farmers market),Manhattan,91 South St.,101,40.705865,-74.003769,Monday-Saturday,11:30AM - 5PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.705865, -74.003769)",10038
2023,Project EATS & St. Barnabas Hospital Farm Stand,Bronx,4507 3rd Ave.,206,40.853237,-73.891742,Wednesday,11AM - 4PM,5/24/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.853237, -73.891742)",10457
2023,Isabahlia Farmers Market,Brooklyn,514 Rockaway Ave. (ISO Student Farm),316,40.667554,-73.910207,Friday & Saturday,8AM - 3PM,7/1/23 0:00,,Yes,Yes,No,No,"(40.667554, -73.910207)",11212
2023,Morrisania Farmstand,Bronx,169th St. & Boston Rd. (at McKinley Square),203,40.83118,-73.900545,Wednesday,10AM - 2PM,7/5/23 0:00,11/29/23 0:00,Yes,Yes,No,No,"(40.83118, -73.900545)",10456
2023,Children's Aid Go!Healthy Food Box + Farmstand - CS211,Bronx,1919 Prospect Ave.,206,40.843546,-73.889755,Thursday,2PM - 4:30PM,7/13/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.843546, -73.889755)",10457
2023,Domino Park Greenmarket,Brooklyn,River St. bet S 1st St. and S. 3rd St.,301,40.715385,-73.967441,Sunday,9AM - 3PM,6/4/23 0:00,11/19/23 0:00,Yes,Yes,No,No,"(40.715385, -73.967441)",11249
2023,Weeksville Farm Stand,Brooklyn,15 Buffalo Ave.,303,40.678508,-73.924628,Saturday,12PM - 4PM,,,Yes,Yes,No,No,"(40.678508, -73.924628)",11233
2023,Harvest Home Harlem Hospital Farmers Market,Manhattan,W. 137th St. & Lenox Ave.,110,40.815403,-73.93991,Friday,8AM - 3PM,6/16/23 0:00,11/17/23 0:00,Yes,Yes,No,No,"(40.815403, -73.93991)",10037
2023,BronxWorks Farm Stand,Bronx,1130 Grand Concourse,204,40.832759,-73.919296,Thursday,10AM - 2PM,,,Yes,Yes,No,No,"(40.832759, -73.919296)",10456
2023,Seeds in the Middle - Flabush - Ditmas Park Farm Stand,Brooklyn,330 Rugby Rd.,314,40.641937,-73.965523,Friday,2:30PM - 4:30PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.641937, -73.965523)",11226
2023,Crown Heights Farmstand,Brooklyn,Nostrand Ave. and Crown St. (NW corner),309,40.666472,-73.950807,Friday,9AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.666472, -73.950807)",11225
2023,La Familia Verde Farmers Market / Highbridge Farmers Market,Bronx,1430 Plimpton Ave.,204,40.843627,-73.922243,Wednesday,10AM - 3PM,7/12/23 0:00,11/15/23 0:00,Yes,Yes,No,No,"(40.843627, -73.922243)",10452
2023,Harlem Meer Farmstand,Manhattan,Central Park N & Malcom X Blvd,110,40.798038,-73.95191,Saturdays,10AM - 2PM,6/24/23 0:00,11/17/23 0:00,Yes,Yes,No,No,"(40.798038, -73.95191)",10026
2023,McCarren Park Greenmarket,Brooklyn,N. 12th bet Union & Driggs,301,40.719219,-73.952479,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.719219, -73.952479)",11211
2023,Union Square Greenmarket,Manhattan,Union Square W. & 17th St.,105,40.737133,-73.990329,"Monday, Wednesday, Friday & Saturday",8AM - 6PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.737133, -73.990329)",10003
2023,Abingdon Square Greenmarket,Manhattan,Hudson St. & W 12th St.,102,40.737553,-74.005687,Saturday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.737553, -74.005687)",10014
2023,Fresh Vibes Market at Blue Cross Blue Shield @ Church Avenue,Brooklyn,2009 Church Ave.,314,40.650241,-73.960632,Monday (4th of each month),10AM - 4PM,,,Yes,Yes,No,No,"(40.650241, -73.960632)",11226
2023,Seeds in the Middle Crown Heights Farm Stand,Brooklyn,750 Classon Ave. (PS 216),308,40.6744,-73.960254,Friday,2PM - 5PM,,,Yes,Yes,No,No,"(40.6744, -73.960254)",11238
2023,NYP Youth Market - Broadway,Manhattan,4781-4783 Broadway,112,40.865881,-73.926314,Wednesday,9AM - 3PM,7/5/23 0:00,8/23/23 0:00,No,No,No,No,"(40.865881, -73.926314)",10034
2023,Queens Farm @ Jamaica Hospital,Queens,134-20 Jamaica Ave.,409,40.70236,-73.818531,Friday,10AM - 3PM,6/10/23 0:00,11/3/23 0:00,Yes,Yes,No,No,"(40.70236, -73.818531)",11418
2023,Harvest Home North Central Bronx Farmers Market,Bronx,Mosholu Parkway & Jerome Ave.,207,40.8797,-73.884661,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.8797, -73.884661)",10467
2023,Market in the Heights at CCNY,Manhattan,138th St. & Convent Ave.,109,40.819407,-73.950171,Saturday (once a month),9AM - 4PM,,11/18/23 0:00,Yes,Yes,No,No,"(40.819407, -73.950171)",10031
2023,Bensonhurst Greenmarket,Brooklyn,18th Ave. bet 81st & 82nd Sts.,311,40.609588,-73.999677,Sunday,9AM - 3PM,5/28/23 0:00,11/19/23 0:00,Yes,Yes,No,No,"(40.609588, -73.999677)",11214
2023,RiseBoro Farmers Market at Maria Hernandez Park,Brooklyn,Knickerbocker Ave. bet Sudyam St. & Starr St.,304,40.702811,-73.92539,Saturday,8AM - 3PM,5/20/23 0:00,11/18/23 0:00,Yes,Yes,No,Yes,"(40.702811, -73.92539)",11237
2023,Eastchester Farmstand,Bronx,1250 E. 229th St.,212,40.88372,-73.842046,Wednesday,9AM - 1PM,6/29/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.88372, -73.842046)",10466
2023,Saratoga Farm Stand,Brooklyn,1965-1971 Fulton St.,316,40.678562,-73.915816,Saturday,10AM - 2PM,7/8/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.678562, -0.000079704)",11233
2023,Harvest Home Kings County Hospital Farmers Market,Brooklyn,Clarkson Ave. bet E. 37th & 38th Sts.,317,40.6558,-73.943355,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.6558, -73.943355)",11203
2023,RiseBoro Farmers Market at Hopefield,Brooklyn,Knickerbocker Ave. bet Menahan St. & Grove St.,304,40.69768,-73.916366,Wednesday,9AM - 3PM,6/7/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.69768, -73.916366)",11237
2023,Myrtle-Wyckoff Greenmarket,Queens,Wyckoff bet Gates & Myrtle Aves,405,40.699798,-73.911523,Thursday,8AM - 3PM,7/6/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.699798, -73.911523)",11237
2023,4th Ave Sunset Park Greenmarket,Brooklyn,4th Ave. 60th St.,307,40.647975,-74.003744,Saturday,8AM - 3PM,7/1/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.647975, -74.003744)",11232
2023,Cortelyou Greenmarket,Brooklyn,Cortelyou bet Rugby & Argyle,314,40.64051,-73.966021,Sunday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.64051, -73.966021)",11226
2023,Cunningham Park's Down to Earth Farmers Market,Queens,Union Turnpike & 196th Place,408,40.731082,-73.773997,Sunday,9AM - 2PM,4/23/23 0:00,12/17/23 0:00,Yes,Yes,No,No,"(40.731082, -73.773997)",11366
2023,Stuyvesant Town Greenmarket,Manhattan,South end of Stuyvesant Town Oval,106,40.731498,-73.97818,Sunday,9:30AM - 4PM,5/14/23 0:00,12/17/23 0:00,Yes,Yes,No,No,"(40.731498, -73.97818)",10009
2023,Elmhurst Hospital Greenmarket,Queens,41st Ave. bet 80th & 81st Sts.,404,40.745794,-73.885489,Tuesday,8AM - 3PM,6/13/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.745794, -73.885489)",11373
2023,Woodhull Hospital Farmstand,Brooklyn,Broadway & Graham Ave.,301,40.701022,-73.942202,Wednesday,9AM - 3PM,7/5/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.701022, -73.942202)",11206
2023,Greenmarket at the Oculus,Manhattan,Church at Fulton St.,101,40.711466,-74.010662,Tuesday,8AM - 5PM,6/6/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.711466, -74.010662)",10007
2023,Bowling Green Greenmarket,Manhattan,Broadway at Battery Place,101,40.704549,-74.01429,Tuesday & Thursday,8AM - 2PM,4/4/23 0:00,12/28/23 0:00,Yes,Yes,No,No,"(40.704549, -74.01429)",10004
2023,Sunnyside Greenmarket,Queens,Skillman Ave. & 43rd St.,402,40.74701,-73.92173,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.74701, -73.92173)",11104
2023,Brooklyn Borough Hall Greenmarket,Brooklyn,Montague & Court Sts.,302,40.693722,-73.990455,Tusday & Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.693722, -73.990455)",11201
2023,Edible Schoolyard NYC's Farm Stand at PS 216,Brooklyn,350 Ave. X,315,40.590564,-73.969964,Friday,1:30PM - 3:30PM,,,Yes,Yes,No,No,"(40.590564, -73.969964)",11223
2023,Fresh Vibes Market at the Bureau of Brooklyn Neighborhood Health,Brooklyn,485 Throop Ave.,303,40.685547,-73.941282,Friday (2nd and 3rd),11AM - 3PM,,,Yes,Yes,No,No,"(40.685547, -73.941282)",11221
2023,Project EATS Brownsville Farm Stand,Brooklyn,300 Chester St.,316,40.664477,-73.910384,Thursday,11AM - 4PM,6/14/23 0:00,,Yes,Yes,No,No,"(40.664477, -73.910384)",11212
2023,Children's Aid  Go!Healthy Food Box + Farmstand - Milbank Center,Manhattan,14-32 W. 118th St.,110,40.802317,-73.946351,Wednesday,2PM - 4:30PM,7/12/23 0:00,11/15/23 0:00,Yes,Yes,No,No,"(40.802317, -73.946351)",10026
2023,Harvest Home Hunts Point Farm Stand,Bronx,Southern Blvd bet Barretto & Tiffany Sts. (Luis Suarez Memorial Park),202,40.81894,-73.893492,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.81894, -73.893492)",10459
2023,Bay Ridge Greenmarket,Brooklyn,3rd Ave. & 95th St.,310,40.61781,-74.03338,Saturday,8AM - 3PM,5/6/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.61781, -74.03338)",11209
2023,Fresh Vibes Market at Blue Cross Blue Shield @ Knickerbocker Avenue,Brooklyn,364 Knickerbocker Ave.,304,40.70048,-73.921519,Monday (4th of each month),10AM - 4PM,,,Yes,Yes,No,No,"(40.70048, -73.921519)",11237
2023,Sovereign Markets,Queens,Laurelton Long Island Railroad Station Commuter Parking Lot - Prospect Ct. bet 224th & 225th Sts.,413,40.668389,-73.751972,Saturday,11AM-3PM,,,Yes,No,No,No,"(40.668389, -73.751972)",11413
2023,Forest Hills Greenmarket,Queens,Queens Blvd. & 70th Ave.,406,40.722054,-73.847155,Sunday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.722054, -73.847155)",11375
2023,Isabahlia Farmers Market,Brooklyn,410 Livonia Ave. (In Front of Powell St. Garden),316,40.663532,-73.902236,Saturday,8AM - 3PM,7/1/23 0:00,,Yes,Yes,No,No,"(40.663532, -73.902236)",11212
2023,Van Cortlandt Park Alliance Amalgamated Housing Youth Farmstand,Bronx,Orloff Ave. & Gale Place,208,40.884532,-73.892172,Wednesday,2PM - 7PM,7/12/23 0:00,10/25/23 0:00,Yes,Yes,No,No,"(40.884532, -73.892172)",10463
2023,Parkchester Greenmarket,Bronx,Westchester Ave. & White Plains Road,209,40.833279,-73.862833,Friday,8AM - 3PM,6/30/23 0:00,11/17/23 0:00,Yes,Yes,No,Yes,"(40.833279, -73.862833)",10472
2023,Hattie Carthan Herbal Apothecary/ Market,Brooklyn,48 Van Buren St.,303,40.690036,-73.943557,Sunday,1PM - 6PM,,,Yes,No,No,No,"(40.690036, -73.943557)",11221
2023,Harvest Home Mt. Eden Malls Farmers Market,Bronx,Mt. Eden & Morris Aves (Claremont Park),204,40.8429,-73.909558,Tuesday & Thursday,8AM - 3PM,6/6/23 0:00,11/21/23 0:00,Yes,Yes,No,No,"(40.8429, -73.909558)",10457
2023,94th Street Greenmarket,Manhattan,E. 94th St. & 1st Ave.,108,40.781968,-73.945267,Sunday,9AM - 4PM,6/18/23 0:00,11/19/23 0:00,Yes,Yes,No,No,"(40.781968, -73.945267)",10128
2023,East New York Farmers Market,Brooklyn,Schenck Ave. bet New Lots & Livonia Aves,305,40.665296,-73.886557,Saturday,9AM - 3PM,6/24/23 0:00,11/11/23 0:00,Yes,Yes,No,Yes,"(40.665296, -73.886557)",11207
2023,McGolrick Park's Down to Earth Farmers Market,Brooklyn,Russell St. & Nassau Ave. (center of park),301,40.725617,-73.944497,Sunday,9AM - 2PM,3/5/23 0:00,12/17/23 0:00,Yes,Yes,No,No,"(40.725617, -73.944497)",11222
2023,Mott Haven Farm Stand,Bronx,541 E. 139th St. (Padre Plaza Garden),201,40.807883,-73.917885,Wednesday,9AM - 1PM,7/5/23 0:00,11/15/23 0:00,Yes,Yes,No,No,"(40.807883, -73.917885)",10454
2023,Seeds in the Middle Brownsville Farm Stand,Brooklyn,104 Sutter Ave. (IS 392),316,40.665965,-73.918107,Tursday,2PM - 4PM,,,Yes,Yes,No,No,"(40.665965, -73.918107)",11212
2023,La Familia Verde Farmers Market,Bronx,E. Tremont Ave. bet Arthur Ave. & LaFontaine Ave.,206,40.846448,-73.893563,Tuesday,8AM - 2PM,7/11/23 0:00,11/14/23 0:00,Yes,Yes,No,Yes,"(40.846448, -73.893563)",10457
2023,Harvest Home Brower Park Farm Stand,Brooklyn,Brooklyn Ave. & Prospect Place,308,40.674,-73.944544,Thursday,8AM - 3PM,6/15/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.674, -73.944544)",11213
2023,Two Bridges Youth Market,Manhattan,50 Madison St.,103,40.711958,-73.997825,Sunday,10:30AM - 3:30PM,7/2/23 0:00,12/19/23 0:00,Yes,yes,No,No,"(40.711958, -73.997825)",10038
2023,NYP Youth Market - Audobon,Manhattan,21 Audobon Ave.,112,40.839441,-73.939118,Thursday,9AM - 3PM,7/6/23 0:00,8/24/23 0:00,No,No,No,No,"(40.839441, -73.939118)",10032
2023,Riverdale Neighborhood House,Bronx,5521 Mosholu Ave.,208,40.903039,-73.90375,Thursday,1PM - 6PM,5/24/23 0:00,11/15/23 0:00,Yes,Yes,No,No,"(40.903039, -73.90375)",10471
2023,Seeds in the Middle - Brownsville I.S. 392 Farm Stand,Brooklyn,104 Sutter Ave.,316,40.665965,-73.918107,Tuesdays,2:30PM - 4:30PM (fall),1/1/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.665965, -73.918107)",11212
2023,57th Street Greenmarket,Manhattan,W. 57th St. & 10th Ave.,104,40.769117,-73.988559,Saturday,8AM - 3PM,6/3/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.769117, -73.988559)",10019
2023,Hattie Carthan Community Market,Brooklyn,363-365 Clifton Place,303,40.689628,-73.946882,Saturday,9AM-3PM,,,Yes,No,No,No,"(40.689628, -73.946882)",11216
2023,Cypress Hills Farmstand,Brooklyn,Fulton St. bet Richmond and Logan Sts. (in front of Cypress Hills Senior Center),305,40.682391,-73.913554,Friday,10AM - 3PM,7/7/23 0:00,11/17/23 0:00,Yes,Yes,No,Yes,"(40.682391, -73.913554)",11208
2023,Wyckoff House Museum Farmstand,Brooklyn,5816 Clarendon Road,317,40.64497,-73.920914,Saturday,11AM - 3PM,6/17/23 0:00,10/28/23 0:00,Yes,Yes,No,No,"(40.64497, -73.920914)",11203
2023,Park Slope's Down to Earth Farmers Market,Brooklyn,4th St. & 5th Ave.,306,40.672194,-73.983785,Sunday,9AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.672194, -73.983785)",11215
2023,Queens Farm - Queens Borough Hall,Queens,120-55 Queens Blvd.,409,40.713318,-73.82858,Thursday,11AM - 3PM,6/9/23 0:00,11/2/23 0:00,Yes,Yes,No,No,"(40.713318, -73.82858)",11424
2023,St. Albans Farmers Market,Queens,St. Albans Long Island Railroad Commuter Parking Lot - Linden Blvd. bet 180th & Newburg Sts.,412,40.69225,-73.766682,Saturday,11AM - 4PM,,,TBD,No,No,No,"(40.69225, -73.766682)",11434
2023,Flushing Greenmarket,Queens,Sanford Ave. & Union St. (Bowne Playground),407,40.757731,-73.824852,Wednesday,8AM - 3PM,7/5/23 0:00,11/29/23 0:00,Yes,Yes,No,No,"(40.757731, -73.824852)",11355
2023,Grass Roots Farmers' Market,Manhattan,"W. 145th St. bet Edgecombe & Bradhurst Aves, at Jackie Robinson Park",109,40.823647,-73.943844,Tuesday & Saturday,9AM - 4PM,7/8/23 0:00,11/28/23 0:00,Yes,Yes,No,No,"(40.823647, -73.943844)",10031
2023,Bro Sis Green Youth Market,Manhattan,"Amsterdam bet W. 143rd & 144th Sts., at Johnny Hartman Plaza",109,40.82394,-73.948552,Wednesday,10:30AM - 6PM,5/17/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.82394, -73.948552)",10031
2023,Sunset Park Farmstand,Brooklyn,7th Ave. and 44th St.,307,40.645841,-74.002402,Saturdays,8AM - 2PM,12/2/22 0:00,5/18/23 0:00,Yes,Yes,No,No,"(40.645841, -74.002402)",11232
